prices,available,address
"€1,200 monthly","Available Now - Ensuite master bedroom available  to rent in allendale grove, dublin 15. Full use of the kitchen facilities/dining area and living room. The room available is large south facing room. King size bed with a deep president ...","Allendale Grove, Clonsilla, Dublin 15"
"€1,000 monthly","Available 1st September - 5 minutes walk to luas square, tallaght. 5 minutes walk to tallaght hospital and 3 minutes walk to luas hospital or cookstown stop.","Birchwood Drive, Dublin 24, Dublin 24"
€825 monthly,Available 1st September - Double-bedroom available to rent in my house located between terenure/ rathfarnham village adjacent to bushy park. On-street car parking. Excellent public transport links 15b/16 to city centre or 74/75 to ucd/ sandyford ...,"Brookvale Downs, Rathfarnham, Dublin 14"
"€1,180 monthly","Available 21st September - By the clonsilla station on the train line maynooth- connolly, with 18-25 min travel time to the city centre, with 3-5 minute walk to the 39, and 39a bus stops, 15 min by bus to the blanchardstown shopping centre, 25 min...","69 Windermere, Clonsilla, Dublin 15, Clonsilla, Dublin 15"
"€1,163 monthly","Available 1st September - Permanent long-term accommodation in a room available in two oaks, knocklyon, #d16 
available from 01st september 2024. About the room:
a spacious double bedroom (en-suite) in a furnished 2bed-2bath apartment (a2 rated) ...","Apartment 58 , Kilakee, The Crescent, Two Oaks, Du, Knocklyon, Dublin 16"
€720 monthly,"Available Now - Double room in a clean 3 bedroom house. It is located in a nice, quiet and safe neighborhood. 37 bus stop is 1 minute walk and train station (maynooth line, coolmine station) is a 10 min walk. Blanchardstown shopping cen...","Woodbrook Square, Carpenterstown, Dublin 15"
"€1,100 monthly","Available Now - 1 double room available with ensuite 

a modern, fully furnished 2 bedroom apartment 
bus stop directly outside the complex  bus 31 / 32 to city centre in 20min. Train station 10min walk to raheny village. The bills a...","18 Shieling Square Howth Road Raheny D05wk50, Donaghmede, Dublin 13"
"€1,385 monthly",Available 20th November - Double room/ own bathroom sharing with quiet final year medical student. Must be non-smoker. Very conveniently located off the  high street and adjacent to bus/ dart services (every 15 mins) into city centre (30 mins jou...,"Harbour Court Dun Laoghaire, Dun Laoghaire, Co. Dublin"
€750 monthly,"Available Now - Large double room with high ceilings, lots of light. Shared house with 3 other people. Georgian 3 story house, two bathrooms, large kitchen and sitting room, south facing sun room and small back garden. Overlooking the r...","Charleville Mall, North Strand, Dublin 1"
"€1,590 monthly",Available 1st September - Beautiful large apartment to share - all mod cons available - room is ensuite - apartment is in the heart of grand canal dock. One other person only lives here and the price is inc  cleaning once a week. Reduced to &euro...,"Apartment 27, Block 3, Grand Canal Square Residenc, Grand Canal Dock, Dublin 2"
€850 monthly,"Available Now - Double en-suite room in a 3-bedroom house. Located in a quiet cul-de-sac in the pretty village of lusk, the house is easily accessible by public transport links to the airport, and dublin city. The seaside towns of skerr...","Colman Crescent Lusk Village, Lusk, Co. Dublin"
€850 monthly,"Available Now - In 3 bedroom house, double bedroom for rent for a person. Room available from now and for 1 year plus. House is located in oldbawn, tallaght. Very quet, nice area. In a walking distance tallaght shopping centre, local bu...","Glean Na Smol, Oldbawn, Dublin 24"
"€1,200 monthly","Available 1st October - Available: 1 october 2024 for 6 month sublet with possibility of extension

bedroom with private bathroom (main bathroom is yours. The other room is ensuite) to rent in top floor apartment with private roof garden. There...","The Moorings,fitzwilliam Quay,dublin 4, Irishtown, Dublin 4"
"€1,020 monthly","Available 1st September - Hey, the complex is quiet and secure in a great location with heuston station, the luas, dublin bus, dublin bike, shops, cafes, pubs, restaurants, parks and a gym all a short walk away. You'll be sharing with a male, mid...","Kilmainham Square(The Old Chocolate Factory), Dublin 8"
€900 monthly,"Available 24th August - Hey there,


double room in rathmines sharing with 2 others €900 per month. 1 month deposit required. We are looking for chilled, friendly, clean person to take this spacious room in our lovely house! 

you would be...","64 Charleville Close, Rathmines, Dublin 6"
"€1,250 monthly","Available Now - The suite:
the accommodation comprises of a large bedroom with a small double bed and workspace overlooking the back garden. Ample wardrobe/storage closet space, en-suite with shower. There is also a fridge and cupboard ...","Abbey Road, Monkstown, Blackrock, Co. Dublin, Monkstown, Co. Dublin"
€800 monthly,"Available Now - Female only
sharing with  females age 26 year old irish professionals

1double bedroom available  
2 bathrooms, kitchen and living area. Back garden. Buses 16, n4 take about 15 minutes for you to get to the city centre, ...","Collins Avenue, Dublin 9, Drumcondra, Dublin 9"
€600 monthly,"Available Now - The beach house, 

cosy, bright double bedroom. We are looking for an easy going, clean and responsible person to share this lovely house - if you feel like that's for you, keep reading :)


house has a very spacious kit...","Six Cross Lane, Rush, Co. Dublin"
"€1,000 monthly","Available Now - Double room comprising double bed, wardrobe, chest of drawers and bedside locker. Bills are included in the rent. Adjacent dublin bus stop 83 route, short walk to stops for route 9 and 15a. On street parking. No pets and...","1 Park Crescent, Dublin 1"
"€1,000 monthly","Available 1st September - Double room for rent in liberty court, clanbrassil steet lower, dublin 8. Room is 1,000 euro a month, plus one month deposit. Unfortunately no pets allowed. Shared bills esb and virgin media. This is not a party apartmen...","Liberty Court, Clanbrassil Street Lower, Dublin 8, South Circular Road, Dublin 8"
€140 weekly,"Available Now - Great opportunity to acquire a double room in this warm cozy home only minutes walk from blanchardstown shopping centre, damastown business campus.. Dublin city centre is easily accessible thru dublin bus linking you to ...","Whitestown Avenue, Blanchardstown, Dublin 15"
€150 weekly,"Available 1st September - ***available sunday evening to friday afternoons only***

dublin host families are proud to offer a large extended bedroom (with own living area) in this stunning semi detached dormer bungalow style property located only...","Alpine Rise, Belgard, Tallaght, Dublin 24"
€190 weekly,Available Now - Dublin host families are proud to offer a large double bedroom with private bathroom in this fabulous showhouse condition property located only 14 kilometres from dublin city centre. Ideally located close to dublin airpo...,"The Elms, Ridgewood, Forest Road, Swords, Co. Dublin"
€800 monthly,"Available 22nd August - Double room in a two-bed apartment in ballycullen, shared bathroom. Owner occupied. Available end august until end of june 2025. Located in a quiet, secure neighbourhood. Plenty of parking. Only a 5-minute drive to the m...","69 Beechdale Court, Dublin 24, Bohernabreena, Co. Dublin"
"€1,050 monthly","Available 1st September - The property is a spacious 2 bedroom, 2 bathroom, ground floor apartment in a gated complex with landscaped gardens. It has a separate living room and kitchen. Double room and own bathroom is for 1 tenant only. Sharing w...","Killiney Towers, Glenageary, Co. Dublin"
€950 monthly,"Available Now - Newly built - first let - modern - spacious - photos - video

***********
term - 1 year minimum. ***********
house can be let as a whole or shared. ***********
all rooms are double with double beds. Rent (based on occupa...","The Blossoms, Adamstown, Lucan, Co. Dublin, Adamstown, Co. Dublin"
"€1,250 monthly","Available Now - Quiet property in a wonderful location just 5 minutes walk to the seafront of clontarf and a couple minutes walk from cafes, restaurants, shops and a supermarket. ~1 double room with ensuite. ~large living area and kitch...","Vernon Avenue,dublin 3, Clontarf, Dublin 3"
€800 monthly,"Available Now - Nice home with one male owner and 1 small dog living there. Shops, pharmacies,takeaways hairdressers and other amenities only 5/10 minutes walk away. Bus no. 9 bustop at the end of the road 1 minute walk. Other buses 15a...","Greenhills, Dublin 12., Walkinstown, Dublin 12"
"€1,200 monthly",Available 15th September - Beautiful top floor apartment above swords pavillion shopping centre. Large en suite room which is fully furnished as is whole apartment to a great standard as can be seen in the photos. Easy access to airport/dublin cit...,"Swords Central, Main Street, Swords, Co. Dublin, Swords, Co. Dublin"
"€1,250 monthly",Available Now - 1 double room available in a spacious apartment in the middle of grand canal dock. You'll have sole use of the main bathroom in the apartment (other tenant has en suite). Parking space available for additional cost if in...,"Apartment 85 , Block E, Hanover Dock, Dublin 2, Hanover Quay, Dublin 2"
"€1,000 monthly",Available Now - Large studio type room in modern spacious apartment in tallaght. Property available only for 6 months. Apartment sharing with one person. You will have a lot of privacy and space here. Perfect location - tallaght hospita...,"Alexander House, Belgard Square North, Tallaght, Dublin 24"
€850 monthly,"Available Now - (short term accommodation)

this is a lovely neighborhood within a very new state. Easy access to dart, bus within 2 mins walk; 

clondalkin/fonthill station is just the opposite which has direct access to connolly stati...","Seven Mills, Clonburris, Dublin 22, Ireland, Dublin 22"
"€1,100 monthly","Available Now - Double bedroom ensuite   available  immediately, €1,100. 00 pm. Shelbourne road, non- smoking home. Gated development,  all mod cons. 5 mins shops, restaurants, pubs. 5 mins to dart, bus, ballsbridge village, leisur...","2 Berkeley Terrace, Ballsbridge, Dublin 4"
"€1,100 monthly",Available 8th September - 2 bedroom apartment located in carpenterstown. Large double room with use of own bathroom for rent. €1100 monthly excluding bills. Bills total to €100 monthly on average. Close to blanchardstown shopping centre...,"Bracken Park Drive,castleknock,dublin 15, Carpenterstown, Dublin 15"
€800 monthly,"Available Now - Family home suit a responsible person, sharing with a couple and child in house. Close to shops, leisure facilities,  transport - buses and the luas to city centre. Heating and electricity included,  no parking available...","St.brigids, Clondalkin, Dublin 22"
"€1,300 monthly","Available Now - Double room available for rent (for individual only) in perfectly located south dublin surburb. Transport links to city and close to ucd. Available from 1st august
utilities/bills included
parking available
no working fr...","White Oaks, Roebuck Road, Dublin 14, Goatstown, Dublin 14"
€750 monthly,"Available 29th September - Double bedroom available with own balcony in this 3 bed apartment. You are sharing a duplex apartment(over 2 levels) with 2 other females. Ideally were looking for a person thats sociable, quiet & clean. The apartment ha...","Woodbrook Court, Castleknock, Dublin 15"
€750 monthly,"Available 5th September - The  bedrooms apartment/shared  is completely renovated and newly equipped with stylish furniture and modern bathrooms, a new kitchen and everything you need! is  a beautifully furnished, large living room and t. V ,wire...","Whiteacre Crescent, Dublin 9, Whitehall, Dublin 9"
€190 weekly,"Available Now - Ucd/trinity - college rental
this is 4/5 night  rental only !
occasional weekends on request only. Available august 2024 for college terms rental deposit can hold this room


euro rent¬190 + bills¬20 weekly for bills for...","Kilcross Dublin 18, Sandyford, Dublin 18"
€900 monthly,Available Now - Beautiful home in the center of howth with double room available for short term rent: 3-6 months.,"4 Saint Mary's Place, Howth, Co. Dublin, Howth, Dublin 13"
€400 monthly,"Available Now - -- weekends only --  room not available mid week 


1 double bedroom available to rent. 2 bedroom apartment on fourth floor with one shared bathroom. Owner occupied. Right beside charlestown shopping center.","Melville Cove - Weekends Only, Finglas, Dublin 11"
€900 monthly,"Available 28th August - We have a spacious double room available,

private bathroom

the property is in an ideal location,

10min from dublin airport
2 min walk from swords express
that will bring you to city centre in 20mins,

decent size back...","Holywell Mews,swords,co. Dublin, Kinsealy, Co. Dublin"
"€1,000 monthly","Available 8th September - Recently renovated house 10 mins walk to the luas stop, 10 mins drive from m50 and n11, plenty of bus routes nearby. This is a big enough house for shared living space. Double room upstairs with also their own living roo...","Lakelands Crescent,stillorgan,blackrock,co. Dublin, Kilmacud, Co. Dublin"
"€1,100 monthly","Available Now - Modern and stylish double room in top floor apartment with large balcony in beacon south quarter. Welcome to your new home in beacon south quarter! 
this immaculate top-floor apartment is in excellent condition and will ...","The Edges, Beacon South Quarter, Sandyford, Dublin 18"
"€1,050 monthly",Available Now - Double room in newly decorated three bed one bathroom house in howth village for short term rent. 1050 euro per month. Possible long term. Very close to dart station. Must have reference.,"69 Grace O'malley Road, Howth, Dublin 13"
"€1,000 monthly","Available Now - Large double bedroom ready to rent on the 1st

this house is in rusheeny village blanchardstown 

looking for someone chill to join the house. Email for a viewing","Rusheeny Village, Clonsilla, Dublin 15"
"€1,000 monthly",Available Now - Available from august1st. Lovely double room for  reliable person  sharing with myself and my son. The room is available for 6 months.... Providing everyone happy!. All bills are  included in price of the rent. Gas heati...,"The Meadows West, Belgard Heights, Dublin 24"
"€1,400 monthly","Available 15th September - Discover a better standard of living at cherry lane, the latest prestigious address in the wonderful new suburb of cherrywood. Perfectly situated at the edge of dublin city, in a picturesque spot between the mountains an...","Tully Green, Cherrywood, Co. Dublin"
"€1,200 monthly","Available Now - *long term accommodation available

*en-suite room available in a brand new built 3 bed 3 bath house with all the basic amenities. *brand new super king sized bed with new luxurious memory foam mattress
* a car parking s...","Graydon,newcastle,co. Dublin, Baldonnell, Dublin 22"
€800 monthly,"Available 1st September - Modern 2 bedroom apartment with balcony. - double bedroom for sole use
- main bathroom for sole use (no en-suite)
- available for minimum 12 months
- tenant must be friendly, tidy and clean
- includes 1 parking space
- r...","Saint Edmunds Park, Juliet Square, Dublin 22, Dublin 20"
"€1,300 monthly","Available 5th September - Double room (with european king size bed, which can be changed for a double bed) with shared bathroom available for long-term rent in the city centre. You will be sharing a spacious, recently painted flat with a spanish ...","Grattan Hall, Mount Street Lower, Dublin 2, Grand Canal Dock, Dublin 2"
"€1,100 monthly","Available 1st September - In a recently renovated house, there is a very large double room available to rent with double bed, locker/lamp, and ample storage. The house is superbly insulated resulting in low heating bills. Bus stops to city centre...","Ardlea Road, Artane, Dublin 5"
€200 weekly,"Available Now - This is a granny flat on the side of house own entrance, large double room, own bathroom parking, own locked entrance to kitchen which is shared with others in house. Local shops across the road, 10 minutes walk to the s...","74 Alderwood Avenue, Dublin 24, Tallaght, Dublin 24"
€850 monthly,"Available 25th August - Double bedroom (with brand new bed and mattress) available to rent immediately for at least 3 months initially

modern spacious and comfortable apartment with sky glass tv, including netflix, amazon prime, sky sports, an...","Pelletstown Avenue, Ashtown, Dublin 15"
€750 monthly,"Available 28th August - Hi,

our double bedroom is available for a person from 28th of august in citywest, dublin 24. We are looking for a human with common sense who respects our house rules. There is a small dog living with us. One month depo...","Belfry Square,citywest,co. Dublin, Citywest, Co. Dublin"
€760 monthly,"Available 1st September - This advertisement is for the rental of one double bedroom, in a shared house with 3 other tenants. The property has 4 double bedrooms in total, featuring 1 ensuite and 1 main bathroom. The house also includes a small ba...","Drumcondra, Dublin 3, Drumcondra, Dublin 3"
€850 monthly,"Available 15th September - Spacious room available in a modern terraced house within 10 mins walk from spencer dock luas stop, point village cinema, ifsc, 3arena and all major supermarkets

room is available for an initial period of 6 months but c...","45 Saint Mary's Road North, Dublin 3, East Wall, Dublin 3"
€230 weekly,"Available 1st September - Hosting power agency, providing affordable accommodation in ireland since 2014. We are proud to advertise this fully furnished and comfortable private room. The house is equipped with all modern conveniences and you shar...","Leopardstown Avenue, Stillorgan, Co. Dublin"
"€1,300 monthly","Available 25th August - 2 bedrooms apartment with two bathrooms. Located at santry cross-  close to city centre and within easy access of the m50 dublin airport. It is within
walking distance of the northwood leisure centre, ikea, dcu, coffee s...","Apartment 20 , The Turnpike, Santry Cross, Dublin, Poppintree, Dublin 11"
"€1,000 monthly","Available 1st September - **strictly no calls, please email to inquire 

double bedroom to rent, with its own bathroom ( not en-suite). Apartment is 2 minute walk from balally luas stop. Apartment is situated on the 5th floor and has a balcony. S...","Apartment 75 , The Oaks, Rockfield, Dundrum, Dubli, Kilmacud, Co. Dublin"
€200 weekly,"Available Now - Hosting power agency, providing affordable accommodation in ireland since 2014. We are proud to advertise this fully furnished and comfortable private room. The house is equipped with all modern conveniences and you shar...","Glasanaon Road, Finglas, Dublin 11"
€225 weekly,"Available 1st December - Hosting power agency, providing affordable accommodation in ireland since 2014. We are proud to advertise this fully furnished and comfortable private room. The house is equipped with all modern conveniences and you shar...","Kilworth Road, Drimnagh, Dublin 12"
"€1,250 monthly","Available Now - Brand new own door studio available from monday - friday each week only. Own door studio in a fantastic location. Completely self contained

25 minute walk to ucd smurfit business school

5 minute walk to n11/bus corrido...","Off Newtown Park Avenue, Blackrock, Co. Dublin"
€919 monthly,"Available 7th September - A spacious double bed with a private bathroom in a 3 bed apartment. This apartment is in a very nice neighbourhood right in front of dundrum shopping center, less than 5 mins walk to lidl, tesco, flyefit gym. Also 7 mins...","Dundrum View,the Laurels,sweetmount Park,dundrum,dublin 14, Dundrum, Dublin 14"
€800 monthly,"Available 25th August - A well maintained modern 4 bed house has a very large attic conversion that is setup as a double bedroom to let. Loads of storage space, large double bed, couch and setup with a desk and chair too. Only 2 people in the h...","Brookfield Green,dublin 12, Kimmage, Dublin 12"
€625 monthly,"Available Now - Available now large bedroom to let in lovely 4 bed roomed redbrick period house very conveniently situated in harolds cross in dublin 6w. The house is approx 2 miles from st stephens green, and within walking distance of...","20 Casimir Road, Harold's Cross, Dublin 6"
€800 monthly,Available 9th September - Double room 800euro per month excluding bills available from 9th september. Double bedroom to rent in a lovely three bed house. You will be sharing a bathroom with one other person. You will be living with an irish woman...,"Mount Prospect Avenue, Clontarf, Dublin 3"
€700 monthly,"Available Now - Downstairs double bedroom available to rent in our home. We are a busy family of 2 adults and 2 children. House is ideally located, less than 1 km from beaumont hospital, 2 km from dcu and 4 km from city centre. House is...","Elm Mount Road, Beaumont, Dublin 9"
"€1,095 monthly","Available Now - *accommodation available for 3 private rooms in d24 tallaght dublin in the same house -
the grove, millbrook lawns, dublin 24, *","The Grove,millbrook Lawns,dublin 24, Oldbawn, Dublin 24"
€550 monthly,"Available 1st September - Note: weekend not included
available for sunday night to friday morning 

double room in converted attic with own en suite in a mid terrace, newly refurbished house in castleknock. 37 and 38 bus a 5 minute walk away t...","Park Drive Close,castleknock,dublin 15, Castleknock, Dublin 15"
€750 monthly,Available 13th September - Large double room ( 1 person) ensuite available to rent. Females only. Minutes walk from all bus services and applewood village. 750 per month plus bills,"Ashton Green, Ashton Broc, Swords, Co. Dublin, Swords, Co. Dublin"
€950 monthly,"Available 25th August - Rent includes:
- electricity
- broadband
- tv licence
- gym membership to two on-site gyms

amenities:
- parking space available
- sharing a toilet with one other tenant
- 24-hour hot water

transport:
- dublin bus (rout...","Bridge Avenue, Royal Canal Park, Dublin 15"
€650 monthly,"Available Now - 1. Good size single room available immediately, rent 650 euros/month.2. Lovely double room available immediately, rent 750 euros/month,

bills to be shared, around 70 euros/month. Deposit and first month rent required....","Neilstown Drive, Clondalkin, Dublin 22"
€960 monthly,"Available 16th September - Looking for an occupant for a 1 bedroom for rent in a 3 bedroom corner apartment in the charlotte apartments, honeypark, sallynoggin. Bedroom is the master room of the apartment, has a built in closet and its own bathroo...","Charlotte Apartments, Honey Park, Dun Laoghaire, Co. Dublin, Dun Laoghaire, Co. Dublin"
€500 monthly,Available 2nd September - Looking for a student tenant to rent a double room from monday to friday. 3-bedroom house occupied by two owners. Kitchen is fully functional and spacious. Converted attic with desk & tv which can be used for study and r...,"14 Moy Glas Wood, Lucan, Co. Dublin, Lucan, Co. Dublin"
"€1,000 monthly","Available 3rd September - It is a master bedroom with an en-suite. Good shops around the area such as tesco clarehall and donaghmede shopping centre. Good bus service in the area aswell :
15 to clongriffin/ballycullen
27 to clarehall/jobstown
42 ...","Belmayne Park North, Clonshaugh, Dublin 17"
€950 monthly,"Available 1st September - Hi 

we have a room available in this stunning period house, which has been very recently completely renovated, including new windows, full insulation of walls, attic, a new heating system, new bathrooms and new kitchen....","10 Wolseley Street, Dublin 8, South Circular Road, Dublin 8"
"€2,900 monthly","Available 15th September - Between 2 and 4 rooms to let in luxury, bright and spacious house in modern gated estate from around  september 15th. All rooms are large doubles (one with ensuite and a king-sized bed) with plenty of storage and wardrob...","Leinster Park,dublin 6w, Harold's Cross, Dublin 6w"
€200 weekly,Available Now - Very large double room. City centre,"Apartment 2 , Russell House, 33 Mountjoy Square Ap, Dublin 1"
"€1,479 monthly",Available 16th September - Double room,"Apartment 9 , Shelbourne Park Mews, 25 Ringsend Ro, Grand Canal Dock, Dublin 4"
€700 monthly,"Available 23rd August - Near luas, shops, bus","16 Ashgrove, Dublin 24, Tallaght, Dublin 24"
€800 monthly,Available Now - Spacious and bright double bed room with features such as its own private balcony and built-in wardrobes. There are two bathrooms within the apartment. The apartment is located in the heart of tallaght. Situated just a f...,"Abberley Square, Tallaght, Dublin 24"
€950 monthly,"Available 1st September - Double room with own bathroom and available in house share with house owner. Seeking a clean and reliable tenant. House has good facilities including internet, virgin media, microwave, garden etc. Located very near to bu...","2 Fernleigh Court, Carpenterstown, Dublin 15"
€860 monthly,Available 8th September - Two separate double bedrooms available to rent from the 8th of september in a recently renovated house in donnybrook. Both rooms share a main bathroom and have a wall mounted tv in each. Room 1 is on the second floor (at...,"Donnybrook Manor, Donnybrook, Dublin 4"
"€1,000 monthly","Available 1st September - Double room to rent ( for one ) in very clean house. Student preferred
the available room is on the first floor. Own bathroom with electric shower. Bills included in price ( assuming normal usage )

house is owner occupi...","Littlepace, Dublin 15, Clonee, Dublin 15"
€890 monthly,"Available 21st August - 5 mins walk to  blanchardstown shopping centre, 39 39a 37 n4 to city centre. 3 gyms around. Close to connolly hospital 
coolmine train station is about 10 mins walk.","Verdemont Blanchardstown Dublin 15, Blanchardstown, Dublin 15"
€900 monthly,"Available 24th August - 3 bedroom townhouse looking for rent 2 double room (could rent separately, one person in one room, no +1)

each room has a double bed and wardrobe. New bought bed and mattress and carpet. Only share bathroom with 1 perso...","Blessington Court,dublin 7, Phibsborough, Dublin 7"
€750 monthly,"Available 1st September - We welcome individuals to a cosy double room in a house excellently located near a bus stop and supermarkets. Key features:

double room: experience comfort in a private double room. The room is upstairs, sharing a main ...","Earlsfort Road,lucan,co. Dublin, Lucan, Co. Dublin"
"€1,000 monthly","Available 15th September - Property is close to public communication links, such as 
luas red line 50 meters away, bus stops ( 75,27,77a,175,54a,76,2w etc. )
parking space available at additional cost (60/month)
double bedroom is ensuite , repaint...","Belgard Square West, Tallaght, Dublin 24"
"€1,600 monthly",Available Now - Double room available in a fully furnished city centre shared house available immediately. The room is a double room and the price of 1600 and includes use of the communal areas of the house. Next door to trinity college...,"Pearse Street, Dublin 2"
€250 weekly,"Available 25th August - This is a lovely furnished double room to rent, including the use of the main bathroom (host has own ensuite bedroom). All bills & wifi included. Parking available. Great location - close to the m50. The apartment is sit...","Rathfarnham, Dublin 16"
€750 monthly,"Available 15th September - Nice, sunny double room available from 15 sept. The bathroom is shared with one person. Buses are 41,41c, swords express 500 (24/7)  5 min walk from the house. We are looking for a quiet and tidy tenant. Bills are not in...","Swords Manor , Co. Dublin, Swords, Co. Dublin"
€966 monthly,"Available 8th September - Double room for rent, sharing in a 3 bed house between ringsend and grand canal dock. The room is available from may 8th. Sharing with two friends, both gay males in their 30s. We are very clean and tidy, and it is impor...","Ringsend Road, Dublin 4, Grand Canal Dock, Dublin 4"
€821 monthly,"Available 26th August - About the property: 
discover your ideal home in this stunning two-story apartment. With a spacious patio perfect for relaxation and hosting small gatherings. A very bright apartment with an abundance of natural light (y...","12 Priory Hall, Dublin 12, Terenure, Dublin 12"
€700 monthly,"Available Now - Room with double bed and shared bathroom available to rent in balbriggan. We are looking for a full-time worker or student with a stable financial situation. The person must be tidy, responsible, non-smoking, and have ex...","Tara Cove,balbriggan,co. Dublin, Balbriggan, Co. Dublin"
"€1,000 monthly","Available 1st September - A2 ber rated home with 5kw solar system installed, which helps with the electrical bill. Newly built conntemporary styled house where the shared areas are consisting of spacious open plan kitchen and dinning area, with a...","Hollywoodrath, Hollystown, Dublin 15"
"€1,100 monthly","Available 1st September - Double bedroom in a 2 bed house. Shared bathroom. Bills (tv, broadband, refuse, electricity and gas) are included in rent. On street parking available with a parking permit from dublin city council. Would not suit if you...","Elmwood Avenue Upper,dublin 6, Ranelagh, Dublin 6"
€900 monthly,"Available 1st September - One double room for rent in the heart of ranelagh, within very short walking distance to all of the amenities (shops, luas across the street etc. )

this off-street property is currently owner-occupied by a couple, with ...","5 Temple Place, Dublin 6, Ranelagh, Dublin 6"
€800 monthly,Available Now - Double room en suite in spacious apartment. Located at blanchardstown shopping centre. Several bus routes to city centre at the shopping ctr.,"Apartment 119 , Westend Village, Dublin 15, Clonsilla, Dublin 15"
€230 weekly,Available 25th August - Room available sunday night to thursday night sharing with owner and family. Quiet location close to public transport. 3 min walk to shops.,"Blackrock, Co. Dublin, Blackrock, Co. Dublin"
"€1,000 monthly","Available Now - Apartment is very central.1. Two minutes from dart station and bus stops
2. Five minute walk to the supermarket, coffee shops, banks, pharmacy, library, church, beauty salon/barbers, bakery, etc
3. 15 min walk to the gym...","Grange Hall, Raheny Road, Dublin 5, Raheny, Dublin 5"
€921 monthly,"Available 5th September - Hi there,

double room - ensuite (with own shower+wc/toilet), with two big wardrobe to rent in a 2-bed apartment in rathborne/ashtown. Appartment has a big living room, two balconies, shared storage room. The room will b...","Rathborne, Dublin 15, Royal Canal Park, Dublin 15"
€950 monthly,"Available Now - One spacious clean double room available for rent in dublin 15. Bedroom:
brand new double bed (mattress & headboard included)
bathroom available but not attached to the room. Double wardrobe
chest of four drawers
bedside...","Ballentree Village, Tyrrelstown, Dublin 15, Dublin 15"
"€1,100 monthly",Available 3rd September - A double bedroom with a private bathroom available for rent in a bright 2 bedroom; 2 bathroom house in a quiet residential area. The house is located a few minutes walk to the bus stop and walking distance to local ameni...,"Mount Eustace, Tyrrelstown, Dublin 15"
€950 monthly,Available 1st September - Double bedroom with sole access to a large family bathroom. The room comes fully furnished with a comfortable double bed so all you need to do is bring your personal items and settle in. The room includes a built-in ward...,"Apartment 8 , The Charter, Santry Cross, Dublin 11, Poppintree, Dublin 11"
€800 monthly,Available 14th September - Please note the room is available monday to friday only. You will be living with female from mayo in her mid 30s who works in the office most days and enjoys tennis in the evenings. The place is clean and peaceful. Pleas...,"Kenilworth Manor, Harold's Cross Road, Dublin 6w, Harold's Cross, Dublin 6w"
€800 monthly,"Available 1st September - Sunday-friday occupancy only
would be ideal for a student! 

please read the ad carefully! 

lovely double en suite room in house with a young (ish) professional couple, their 2 year old son and their cavapoo! 

lovely q...","Neagh Road, Terenure, Dublin 6w"
€700 monthly,Available 22nd August - A lovely house looking out to lovely views of the big park with very good transport links and very quiet location within walking distance to artaine castle shopping centre and lidl mr price. Beaumont hospital within walk...,"59 Elm Mount Road, Dublin 9, Beaumont, Dublin 9"
€655 monthly,Available 28th August - Double bedroom to rent in dublin 8. Available from august 28th. €655 plus bills. Close to a lot of amenities including phoenix park and imma. Sharing with two working professionals - mid to late twenties. Looking fo...,"Inchicore, Dublin 8, Kilmainham, Dublin 8"
€750 monthly,Available 1st September - *monday-friday rental only* this is not a 7 day rental. Double room available in 3 bed house in quiet new-build estate. Room is available from the 1st september 2024 bills and wifi are included in monthly rent. Large spa...,"Temple Woods, Dublin 24, Kilnamanagh, Dublin 24"
€900 monthly,Available 24th August - Double room available immediately in a private gated apartment complex. Modern duplex apartment all mod cons shared with two female professionals in their 30s. Car parking space included. Convenient location with bus sto...,"Everton House, Ballyboden Road, Rathfarnham, Dubli, Willbrook, Dublin 16"
€775 monthly,"Available Now - Clonsilla, dublin 15
two double size rooms available for female only, no sharing. Lovely homely, friendly but at the same time quiet house, in portersgate, clonsilla, dublin 15. (please see photos). Portersgate is a nice...","Portersgate, Clonsilla,dublin 15, Clonsilla, Dublin 15"
"€1,000 monthly","Available 27th August - Double bedroom with own ensuite bathroom and balcony for rent. Close to bus stop, shops and bendunne gym. Looking for quiet clean person, either female or male. You would share appartment with a male. Deposit equal to on...","Heywood Court, Northwood, Dublin 9"
€650 monthly,Available 24th August - Seomra dúbailte príobháideach i dteach leathscoite sa sórd i mbÁc. Fear amháin ina chónaí ann - múinteoir agus úinéir an tí. A private double bedroom with a shared bathroom with one other in a semi-detached house in swor...,"21 Brackenstown Village, Swords, Co. Dublin, Swords, Co. Dublin"
€950 monthly,"Available Now - Large spacious double room with built in wardrobes, located in ballycullen. Room boasts a brand new double bed with new mattress and side lockers. The house was built three years ago and is a2 energy rated. There is cons...","22 Dodderbrook Way, Dublin 24, Bohernabreena, Co. Dublin"
€615 monthly,"Available 23rd September - A modern, clean, and spacious end of terrace - recently fully renovated (new insulated walls, laminate floor, appliances, and furniture). The double bedroom faces the rear garden and you will have access to a large bathr...","Casement Park, Finglas West, Dublin 11, Dublin 11"
"€1,050 monthly","Available 5th October - Rent includes all bills, wifi, linens and towels

large, bright en-suite in family home, available from saturday 5th october. Use of kitchen, own fridge and cupboard space provided with access to other common areas. New ...","Castlemoyne, Dublin 13, Dublin 13"
