prices,available,address
€550 monthly,"Available 1st September - *** 5 day letting only***  (sunday eve to friday eve) single room. All mod cons. Bills not included (sky & esb - pro rata)  ample overground parking only. Pets not accepted. Close to bus, luas and citywest sc. Full depos...","Belfry Manor, Citywest Road, Dublin 24, Citywest, Co. Dublin"
€640 monthly,"Available Now - Single bed for female tenant((2 fem at house)
dublin 15 ,
near blanchardstown shopping centre
clonsilla dart/train station -5 min. City center 25min. Lidl /pharmacy 5 min
ebay, paypal ,ibm, 
4 beds house, 2 bathrooms + t...","Mount Symon Lawn, Clonsilla, Dublin 15"
€225 weekly,"Available 10th September - Large spacious single room for rent with own bathroom. Our house is located in a quiet residential area. Dublin bus 41a,41c and swords express bus stops within 5 minutes walk of house. Two supermarkets (lidl and jc's) cl...","Elmwood Park, Swords, Co. Dublin"
€160 weekly,"Available 24th August - **available sunday evening to friday (5 nights per week)**

**please only contact us if you require the room for 5 nights a week**

the room is available until june 2025. Short-term lets may also be considered. Very larg...","Church Road, Killiney, Co. Dublin"
€425 monthly,"Available 4th September - Single room available in four bed house. Sharing with three female professionals, 20s/early 30s. Downstairs has large kitchen/living room/sitting room and main bathroom which is shared with one other. All mod cons. Parki...","Derrynane Parade,dublin 7, North Circular Road, Dublin 7"
€700 monthly,"Available 31st August - 1 x single bedroom available


the ideal candidate would be working out of the house monday to friday and not working from home. Arp candidates are welcome. 1 spacious, single room available to let for one (non-smokin...","91 Oakton Park, Ballybrack, Co. Dublin"
€650 monthly,"Available 1st September - **sunday night to friday morning only ** (5 nights) 

bright single room in a quiet house. ( negotiable to a twin if want to rent the room with a friend)

very quiet house and neighbourhood. No parties, loud music, o...","Cool Mine, Coolmine, Dublin 15"
€270 weekly,Available 1st September - Attention smurfitt buisness students.... Host family available 7 days a week in the heart of blackrock village. Panoramic views over dublin bay is the highlight of this top quality family home in blackrock village. We ha...,"9 Maretimo Gardens East, Blackrock, Co. Dublin"
€750 monthly,"Available Now - Available immediately

short or long term. Less than 10 minutes drive to the airport. Dormer bungalow in lovely area, home is very clean bright and spacious. Modern kitchen, home finished to a high standard. Single room,...","Mount Drinan Park, Swords, Co. Dublin"
€600 monthly,"Available Now - Single bedroom available for a female in 3 bedroom house to share the house with young family. Located beside castle mill village shopping center with dunnes stores, 40mins to city centre (connolly station) by train and ...","Martello Park, Balbriggan, Co. Dublin"
€850 monthly,"Available 2nd September - Offering a single room with shared bathroom. 5min walking to tesco and 8min to lidl

several bus lines, 2 min walking from the house that goes to the city center such as 1, 11, 13, 16, 33, 41 (24hs), 41c, 44. - no smoker...","Dublin 9, Drumcondra, Dublin 9"
€800 monthly,"Available Now - House share / room to rent, the gallops leopardstown, dublin 18

a bright and clean single room available to rent in a very well kept and presented 3 bed house shared with the owner of the property and 1 other single mal...","The Gallops, Leopardstown, Leopardstown, Dublin 18"
€700 monthly,"Available 31st August - Student accomadation available within this two bedroom house. The accommodation briefly comprises an entrance hall, living room, kitchen, dining, bathroom and  rear courtyard. There is a spiral staircase from the living ...","48 Donore Avenue, Dublin 8, The Coombe, Dublin 8"
€850 monthly,"Available 2nd September - Room available to rent in a modern house with wifi available sharing with one other person lady in her 50s (owner) you will have alot of space and privacy there is a lovely back garden that well kept 

the house is of a ...","Ballymun, Ballymun, Dublin 9"
€665 monthly,"Available Now - Single room available for rent in coolmine, dublin 15. Room description:
spacious single room
shared bathroom with just one other person
in a cozy 3-bedroom house
access to a well-appointed kitchen, a welcoming living ro...","Windmill Court, Dublin 15, Clonsilla, Dublin 15"
€800 monthly,"Available Now - Large bedroom available for house sharing. Large kitchen and dining area, utility room. Gas central heating, wifi, cable tv. Prof's only
shared bills.","99 Old County Road, Dublin 12, Crumlin, Dublin 12"
€750 monthly,"Available 26th August - A single bedroom available from the 26th of august on a monthly or long term basis. The single bedroom is newly refurbished would suit someone who is tidy, non smoking, easy going and who likes a quite life. The double r...","24 Wainsfort Manor Drive, Dublin 6w, Templeogue, Dublin 6w"
€750 monthly,"Available 1st September - End of terrace house, located in prime location near local shops bus routes local leisure centre all situated within 2 minutes walking distance. Friendly helpful neighbourhood.","Casement Park,dublin 11, Finglas, Dublin 11"
"€1,000 monthly",Available 5th September - Cozy room shared with female owner,"Apartment 210 , Citywest Plaza, Citywest Drive, Sa, Citywest, Co. Dublin"
"€1,220 monthly","Available 1st September - Move in date might be slightly flexible, available till end of oct (unless lease gets extended, which is unlikely) 

superior standard, big apartment (ca 95 sqm) in great apartment complex right next to lansdowne road da...","Lansdowne Wood, Ballsbridge, Dublin 4"
€750 monthly,"Available Now - Three rooms available from 6 months to one year pending personal circumstances. Recently renovated kitchen and heating system, new bathroom/shower. Excellent location!  immaculate and clean house. Double ensuite + double...","Monastery Gate Lawns,dublin 22, Fox & Geese, Dublin 22"
"€1,100 monthly",Available 25th August - Our family house is located on a quiet cul de sac in blackrock. It is newly renovated to a high standard. We are a quiet couple and are looking for a tenant who respects our home as much as we do. We also require that th...,"Linden Grove, Blackrock, Co. Dublin"
€800 monthly,"Available 17th September - Quiet house, no pets or smoking/vaping. Near to public transport h1, 15 and dart services. Free street parking. Shopping centre and cafes, restaurants within walking distance. Bills are extra €50 a month depending o...","2 Killary Grove Donaghmede D13rv05, Donaghmede, Dublin 13"
€140 weekly,"Available Now - *** weekdays rental *** large single room. Available for someone who just needs for weekdays or sun-thursday nights. House located 50 meters from bus stops to city and airport, express buses to ucd & dcu. Also dart. Loca...","Seabury Parade, Malahide, Co. Dublin"
€975 monthly,"Available 2nd September - This house has been renovated to an exceptionally high standard. Room available:

- single sized room, with desk and storage, with private en-suite - 975 euro

the bedroom has its own spacious en-suite, comfortable bed a...","North Circular Road, Phibsborough, Dublin 7"
€700 monthly,"Available Now - Both single and double bedroom are south facing on to quiet garden to rent for at least 6 months

single room available immediately
double room available from sat 14th september

your own large bathroom (sharing with 1 o...","Pelletstown Avenue, Ashtown, Dublin 15"
€170 weekly,"Available Now - Minimalist and quiet apartment, 4 tenants aged 30+. Looking for a new tenant, responsible and clean. Rent is 340€/2weeks
deposit is 300€
power is around 60€/month

all amenities close by: lidl, aldi, fresh...","Apartment 9, The Orbit Court, 26-30 King Street No, Dublin 7"
€520 monthly,Available 27th September - Single room to rent in rathfarnham available from end of september. Earlier move in possible. Sharing with 3 working professionals in their mid 20's. Rent is 520 excluding bills. Deposit the same. Plenty of parking avail...,"Grange Road, Rathfarnham,Dublin 16, Dublin 16"
€140 weekly,Available Now - Monday to friday only. Not weekends. Single room. Bills are not included in rent. Non smoker required to share with three. House is owner occupied. All mod cons. On street parking only. 10 minutes to dundrum luas stop. O...,"Weston Road, Churchtown, Dublin 14"
"€1,150 monthly","Available 1st October - Ber a rating three bed semi detached house strategically located in the residential area of hansfield wood, clonsilla. This excellent location is much sought after due to its close proximity to hansfield station(door ste...","7 Park View, Hansfield Wood, Dublin 15, Clonsilla, Dublin 15"
"€1,100 monthly","Available Now - Beautiful residence, in leopardstown heights. Separate entrance. A few minutes from glencairn greenline luas stop and bus stops. Sandyford industrial estate and kilgobbin shopping centre within a few minutes drive.","39 Mount Eagle Grove, Dublin 18, Leopardstown, Dublin 18"
"€1,265 monthly","Available 14th September - Luxury penthouse apartment 
1 room available at the smithfield towers penthouse apartment 

located in the center of smithfield square - close to the law library, shops, offices, many restaurants and bars, the smithfield...","The Towers Smithfield, Dublin 7"
€800 monthly,"Available Now - This is a big 3 bed duplex unit, spreading on two floors. One single bedroom is available immediately for short term as well as 1 year +

rent/month is 800 euros + 50 euros for utilities( broadband, electricity etc. )

t...","Stonebridge Wood,Dublin 18, Dublin 18"
€175 weekly,"Available Now - This is a family home with a young child, mostly suit a student. All bills included. Finglas training centre is less than a 10 minute bus ride from the house. Property is located close to dcu ,5 minutes walk to finglas v...",",Dublin 11, Dublin 11"
€600 monthly,Available Now - Medium size single room with wardrobes /desk in back of property so very quiet room clean and stylishly decorated. House is located in lusk north co dublin,"Dunemer, Lusk, Co. Dublin"
€580 monthly,"Available Now - Safe and friendly housing estate. 7 minute walk to the 11 & s4 bus stop. Windy arbour luas stop 20 minutes walk, 4 minute drive. Spar, off- license, pharmacy, coffee shop & chinese take- away 7 minutes walk away. Ucd 10 ...","The Maples, Dublin 14, Dublin 14"
€450 monthly,"Available Now - 5 day a week rental, from sunday to friday
available for 1 year, with the exception of 8-11 october. 2 rooms available - one single, one double. Beautiful, warm, spotlessly clean rooms in a friendly home, with a cat. Use...","Elm Mount Close, Beaumont, Dublin 9"
€700 monthly,"Available Now - This is a comfortable 3 bed semi-detached home in a quiet neighborly estate. The room to rent is a bright single room with a new sofa bed , desk, black-out curtains, a large wardrobe - perfect for erasmus students ( i do...","Glasnevin Woods,dublin 11, Cabra, Dublin 7"
€150 weekly,"Available Now - Dublin host families are proud to offer a large single bedroom in this fabulous ground floor apartment located only 12 kilometres from dublin city centre. Ideally located close to northern cross, clarehall shopping centr...","Belmayne Avenue, Balgriffin, Dublin 13"
€850 monthly,"Available Now - Room available in a terraced house in blackpitts. The house was renovated in 2022 and has a large sitting room, modern bathroom and utility room, bright and airy kitchen and paved back courtyard. The house was also insul...","O Donovan road, Dublin 8"
€185 weekly,"Available Now - A single room in family home available to rent immedaitely to female  only must be neat and tidy available to rent for 6-12 months no short term lets

the room has a single bed, built-in wardrobe, study desk and wooden f...","Shanliss Ave Santry, Santry, Dublin 9"
€600 monthly,Available Now - Single room in small apartment. Nice neighbourhood. Walking distance 12 mins to luas and bus route 47 2 mins walking distance. Sunday evening to friday.,"Belarmine Plaza,belarmine Avenue,dublin 18, Sandyford, Dublin 18"
€700 monthly,"Available 1st October - Temporary accommodation available in dublin 15 - for 4 months

a spacious room with a double bed will be available from 1st oct until 1st dec, 2024. You will be sharing the house with another tenant. Rent: 700 plus bills...","The Green Bellingsmore Dublin 15, Hollystown, Dublin 15"
€800 monthly,"Available Now - Temporary accommodation available in dublin 15 - for 4 months

a spacious room with a double bed will be available from 1st sept until 1st dec, 2024. You will be sharing the house with another tenant. Rent: 800 plus bill...","The Green, Bellingsmore, Dublin 15, Dublin 15"
€600 monthly,"Available Now - Room only sunday to friday. Nice location ashington, off the navan road dublin 7. Regular buses, 122,37,38,39, 15 minutes on the bus to the city centre. 2 minute walk to local ashington park train station. Many local ame...","Ashington Close, Dublin 7"
"€1,000 monthly","Available 1st September - 5 minutes walk to luas square, tallaght. 5 minutes walk to tallaght hospital and 3 minutes walk to luas hospital or cookstown stop.","Birchwood Drive, Dublin 24, Dublin 24"
"€1,180 monthly","Available 21st September - By the clonsilla station on the train line maynooth- connolly, with 18-25 min travel time to the city centre, with 3-5 minute walk to the 39, and 39a bus stops, 15 min by bus to the blanchardstown shopping centre, 25 min...","69 Windermere, Clonsilla, Dublin 15, Clonsilla, Dublin 15"
€180 weekly,Available Now - A single room with private balcony available in a 3-floors house from 5th of august. Sharing toilet with another 2 people on the same floor. Plenty of storage and high speed broadband. Off street parking. Safe and quiet ...,"Portersfield,clonsilla Road,dublin 15, Clonsilla, Dublin 15"
€190 weekly,"Available 1st September - Monday to friday only
single room available in the gallops, leopardstown from sunday evening to friday (eur 190 per week), inclusive of all bills. The gallops luas stop is only 2 minutes away and also close to 47 and 44 ...","Glencairn, Leopardstown, Dublin 18"
€900 monthly,Available 5th September - Room available for rent. Close to dart and bus service.,"Railway Mews, Clongriffin, Dublin 13"
€322 monthly,Available 1st September - We have a single room available in our 4 bedroom house. Current housemates are 1 male and 2 females in our late twenties and early thirties. Mixed working from home and in the office. We're an easy and mature house. Very...,"Dalcassian Downs, Glasnevin, Dublin 11"
